sheet_index,prefecture_code,prefecture_name_jp,prefecture_name_en,year,variable,value
39,26,京 都 府,Kyoto-fu,2016,6.3.1 ES absentees ratio,11.1
40,26,京 都 府,Kyoto-fu,2016,6.3.2 JHS absentees ratio,40.64
41,26,京 都 府,Kyoto-fu,2016,6.3.3 ES absentees ratio dis.,2.6
42,26,京 都 府,Kyoto-fu,2016,6.3.4 JHS absentees ratio dis.,5.7
43,26,京 都 府,Kyoto-fu,2016,6.3.5 ES absentees ratio ref.,4.71
44,26,京 都 府,Kyoto-fu,2016,6.3.6 JSH absentees ratio ref.,29
45,26,京 都 府,Kyoto-fu,2016,6.4.1 JHS Grads to Further Ed.,96.8
46,26,京 都 府,Kyoto-fu,2016,6.4.2 SHS Grads to Further Ed.,66.2
47,26,京 都 府,Kyoto-fu,2016,6.5.1 HS Grads to Uni same pref,50.9
48,26,京 都 府,Kyoto-fu,2016,6.6.1 Ratio Elem-Jr High Grads,NA
49,26,京 都 府,Kyoto-fu,2016,6.6.2 Ratio SHS Completers,NA
50,26,京 都 府,Kyoto-fu,2016,6.6.3 Ratio JC Completers,NA
51,26,京 都 府,Kyoto-fu,2016,6.6.4 College-Uni comple. ratio,NA
52,26,京 都 府,Kyoto-fu,2016,7.1.1 ES ed exp,907723
53,26,京 都 府,Kyoto-fu,2016,7.1.2 Junior HS ed exp,1072067
54,26,京 都 府,Kyoto-fu,2016,7.1.3 HS educ exp,874863
55,26,京 都 府,Kyoto-fu,2016,7.1.4 Kindergarten ed exp,NA
56,26,京 都 府,Kyoto-fu,2016,7.1.5 Auth. childcenters exp,2992543
1,26,京 都 府,Kyoto-fu,2017,1.1.1 Elementary schools ,309.4
2,26,京 都 府,Kyoto-fu,2017,1.1.2 Junior high schools ,288.8
3,26,京 都 府,Kyoto-fu,2017,1.1.3 Senior high schools,146.3
4,26,京 都 府,Kyoto-fu,2017,1.1.4 Kindergartens ,354.8
5,26,京 都 府,Kyoto-fu,2017,1.1.5 Day nurseries ,396.1
6,26,京 都 府,Kyoto-fu,2017,1.1.6 Authorized child centers ,NA
7,26,京 都 府,Kyoto-fu,2017,1.2.1 Elementary schools area,33.65
8,26,京 都 府,Kyoto-fu,2017,1.2.2 Junior HS area,16.87
9,26,京 都 府,Kyoto-fu,2017,1.2.3 Senior HS area,9.03
10,26,京 都 府,Kyoto-fu,2017,1.3.1 Ratio public senior HS,61.3
11,26,京 都 府,Kyoto-fu,2017,1.3.2 Ratio public kindergarten,27.4
12,26,京 都 府,Kyoto-fu,2017,1.3.3 Ratio public day nurse.,26.8
13,26,京 都 府,Kyoto-fu,2017,2.1.1 ES female teachers ratio,62.6
14,26,京 都 府,Kyoto-fu,2017,2.1.2 JHS female teachers ratio,42.5
15,26,京 都 府,Kyoto-fu,2017,3.1.1 ES pupils per teacher,15.06
16,26,京 都 府,Kyoto-fu,2017,3.1.2 JHS students per teacher,12.9
17,26,京 都 府,Kyoto-fu,2017,3.1.3 SHS students per teacher,13.55
18,26,京 都 府,Kyoto-fu,2017,3.1.4 Kindergarten pupils p.t.,10.76
19,26,京 都 府,Kyoto-fu,2017,3.1.5 Day nursery pupils (p.n.),7.25
20,26,京 都 府,Kyoto-fu,2017,3.2.1 Ratio of public SHS  ,55.1
21,26,京 都 府,Kyoto-fu,2017,3.2.2 Public kinderga. ratio,14.9
22,26,京 都 府,Kyoto-fu,2017,3.2.3 Public day nurse. ratio,23
23,26,京 都 府,Kyoto-fu,2017,3.3.1 ES pupils ,23.7
24,26,京 都 府,Kyoto-fu,2017,3.3.2 JHS students,27.8
25,26,京 都 府,Kyoto-fu,2017,4.1.1 Junior colleges ,0.5
26,26,京 都 府,Kyoto-fu,2017,4.1.2 Colleges and universities,1.31
27,26,京 都 府,Kyoto-fu,2017,4.2.1 Junior entrance cap. ind.,150.1
28,26,京 都 府,Kyoto-fu,2017,4.2.2 Uni. entrance cap. ind.,237
29,26,京 都 府,Kyoto-fu,2017,4.3.1 Nat. colle. stud. ratio,12.2
30,26,京 都 府,Kyoto-fu,2017,4.3.2 Pub. colle. stud. ratio,2.8
31,26,京 都 府,Kyoto-fu,2017,4.3.3 Priv. colle. stud. ratio,85
32,26,京 都 府,Kyoto-fu,2017,5.1.1 Speciality schools ,2.46
33,26,京 都 府,Kyoto-fu,2017,5.1.2 Miscellaneous schools,1.96
34,26,京 都 府,Kyoto-fu,2017,5.2.1 Students Specia. Schools,6.05
35,26,京 都 府,Kyoto-fu,2017,5.2.2 Students Misc. Schools,1.77
36,26,京 都 府,Kyoto-fu,2017,6.1.1 Ed. Diff. Rate Kind.,43.7
37,26,京 都 府,Kyoto-fu,2017,6.1.2 Ed. Diff. Rate Nurs.,48.5
38,26,京 都 府,Kyoto-fu,2017,6.2.1 Nurse. working rate ,99.1
39,26,京 都 府,Kyoto-fu,2017,6.3.1 ES absentees ratio,12.44
40,26,京 都 府,Kyoto-fu,2017,6.3.2 JHS absentees ratio,42.85
41,26,京 都 府,Kyoto-fu,2017,6.3.3 ES absentees ratio dis.,2.9
42,26,京 都 府,Kyoto-fu,2017,6.3.4 JHS absentees ratio dis.,6.3
43,26,京 都 府,Kyoto-fu,2017,6.3.5 ES absentees ratio ref.,5.01
44,26,京 都 府,Kyoto-fu,2017,6.3.6 JSH absentees ratio ref.,30.31
45,26,京 都 府,Kyoto-fu,2017,6.4.1 JHS Grads to Further Ed.,96.9
46,26,京 都 府,Kyoto-fu,2017,6.4.2 SHS Grads to Further Ed.,65.8
47,26,京 都 府,Kyoto-fu,2017,6.5.1 HS Grads to Uni same pref,50.3
48,26,京 都 府,Kyoto-fu,2017,6.6.1 Ratio Elem-Jr High Grads,NA
49,26,京 都 府,Kyoto-fu,2017,6.6.2 Ratio SHS Completers,NA
50,26,京 都 府,Kyoto-fu,2017,6.6.3 Ratio JC Completers,NA
51,26,京 都 府,Kyoto-fu,2017,6.6.4 College-Uni comple. ratio,NA
52,26,京 都 府,Kyoto-fu,2017,7.1.1 ES ed exp,995539
53,26,京 都 府,Kyoto-fu,2017,7.1.2 Junior HS ed exp,1166676
54,26,京 都 府,Kyoto-fu,2017,7.1.3 HS educ exp,1501562
55,26,京 都 府,Kyoto-fu,2017,7.1.4 Kindergarten ed exp,NA
56,26,京 都 府,Kyoto-fu,2017,7.1.5 Auth. childcenters exp,5329918
1,26,京 都 府,Kyoto-fu,2018,1.1.1 Elementary schools ,301.6
2,26,京 都 府,Kyoto-fu,2018,1.1.2 Junior high schools ,280
3,26,京 都 府,Kyoto-fu,2018,1.1.3 Senior high schools,144.9
4,26,京 都 府,Kyoto-fu,2018,1.1.4 Kindergartens ,336.6
5,26,京 都 府,Kyoto-fu,2018,1.1.5 Day nurseries ,431
6,26,京 都 府,Kyoto-fu,2018,1.1.6 Authorized child centers ,65.5
7,26,京 都 府,Kyoto-fu,2018,1.2.1 Elementary schools area,32.8
8,26,京 都 府,Kyoto-fu,2018,1.2.2 Junior HS area,16.36
9,26,京 都 府,Kyoto-fu,2018,1.2.3 Senior HS area,8.95
10,26,京 都 府,Kyoto-fu,2018,1.3.1 Ratio public senior HS,61
11,26,京 都 府,Kyoto-fu,2018,1.3.2 Ratio public kindergarten,25
12,26,京 都 府,Kyoto-fu,2018,1.3.3 Ratio public day nurse.,25.2
13,26,京 都 府,Kyoto-fu,2018,2.1.1 ES female teachers ratio,62.9
14,26,京 都 府,Kyoto-fu,2018,2.1.2 JHS female teachers ratio,42.6
15,26,京 都 府,Kyoto-fu,2018,3.1.1 ES pupils per teacher,14.94
16,26,京 都 府,Kyoto-fu,2018,3.1.2 JHS students per teacher,12.83
17,26,京 都 府,Kyoto-fu,2018,3.1.3 SHS students per teacher,13.46
18,26,京 都 府,Kyoto-fu,2018,3.1.4 Kindergarten pupils p.t.,10.61
19,26,京 都 府,Kyoto-fu,2018,3.1.5 Day nursery pupils (p.n.),7.59
20,26,京 都 府,Kyoto-fu,2018,3.2.1 Ratio of public SHS  ,54.5
21,26,京 都 府,Kyoto-fu,2018,3.2.2 Public kinderga. ratio,13.7
22,26,京 都 府,Kyoto-fu,2018,3.2.3 Public day nurse. ratio,20.6
23,26,京 都 府,Kyoto-fu,2018,3.3.1 ES pupils ,23.5
24,26,京 都 府,Kyoto-fu,2018,3.3.2 JHS students,27.9
25,26,京 都 府,Kyoto-fu,2018,4.1.1 Junior colleges ,0.46
26,26,京 都 府,Kyoto-fu,2018,4.1.2 Colleges and universities,1.31
27,26,京 都 府,Kyoto-fu,2018,4.2.1 Junior entrance cap. ind.,161.6
28,26,京 都 府,Kyoto-fu,2018,4.2.2 Uni. entrance cap. ind.,240.5
29,26,京 都 府,Kyoto-fu,2018,4.3.1 Nat. colle. stud. ratio,12.2
30,26,京 都 府,Kyoto-fu,2018,4.3.2 Pub. colle. stud. ratio,2.8
31,26,京 都 府,Kyoto-fu,2018,4.3.3 Priv. colle. stud. ratio,85
32,26,京 都 府,Kyoto-fu,2018,5.1.1 Speciality schools ,2.43
33,26,京 都 府,Kyoto-fu,2018,5.1.2 Miscellaneous schools,1.97
34,26,京 都 府,Kyoto-fu,2018,5.2.1 Students Specia. Schools,6.06
35,26,京 都 府,Kyoto-fu,2018,5.2.2 Students Misc. Schools,2.04
36,26,京 都 府,Kyoto-fu,2018,6.1.1 Ed. Diff. Rate Kind.,42.2
37,26,京 都 府,Kyoto-fu,2018,6.1.2 Ed. Diff. Rate Nurs.,53.6
38,26,京 都 府,Kyoto-fu,2018,6.2.1 Nurse. working rate ,100.3
39,26,京 都 府,Kyoto-fu,2018,6.3.1 ES absentees ratio,13.74
40,26,京 都 府,Kyoto-fu,2018,6.3.2 JHS absentees ratio,49
41,26,京 都 府,Kyoto-fu,2018,6.3.3 ES absentees ratio dis.,3.2
42,26,京 都 府,Kyoto-fu,2018,6.3.4 JHS absentees ratio dis.,7.8
43,26,京 都 府,Kyoto-fu,2018,6.3.5 ES absentees ratio ref.,5.73
44,26,京 都 府,Kyoto-fu,2018,6.3.6 JSH absentees ratio ref.,34.5
45,26,京 都 府,Kyoto-fu,2018,6.4.1 JHS Grads to Further Ed.,96.2
46,26,京 都 府,Kyoto-fu,2018,6.4.2 SHS Grads to Further Ed.,65.9
47,26,京 都 府,Kyoto-fu,2018,6.5.1 HS Grads to Uni same pref,51
48,26,京 都 府,Kyoto-fu,2018,6.6.1 Ratio Elem-Jr High Grads,NA
49,26,京 都 府,Kyoto-fu,2018,6.6.2 Ratio SHS Completers,NA
50,26,京 都 府,Kyoto-fu,2018,6.6.3 Ratio JC Completers,NA
51,26,京 都 府,Kyoto-fu,2018,6.6.4 College-Uni comple. ratio,NA
52,26,京 都 府,Kyoto-fu,2018,7.1.1 ES ed exp,NA
53,26,京 都 府,Kyoto-fu,2018,7.1.2 Junior HS ed exp,NA
54,26,京 都 府,Kyoto-fu,2018,7.1.3 HS educ exp,NA
55,26,京 都 府,Kyoto-fu,2018,7.1.4 Kindergarten ed exp,NA
56,26,京 都 府,Kyoto-fu,2018,7.1.5 Auth. childcenters exp,NA
1,26,京 都 府,Kyoto-fu,2019,1.1.1 Elementary schools ,297.7
2,26,京 都 府,Kyoto-fu,2019,1.1.2 Junior high schools ,278.6
3,26,京 都 府,Kyoto-fu,2019,1.1.3 Senior high schools,144.9
4,26,京 都 府,Kyoto-fu,2019,1.1.4 Kindergartens ,331.7
5,26,京 都 府,Kyoto-fu,2019,1.1.5 Day nurseries ,NA
6,26,京 都 府,Kyoto-fu,2019,1.1.6 Authorized child centers ,91.8
7,26,京 都 府,Kyoto-fu,2019,1.2.1 Elementary schools area,32.37
8,26,京 都 府,Kyoto-fu,2019,1.2.2 Junior HS area,16.27
9,26,京 都 府,Kyoto-fu,2019,1.2.3 Senior HS area,8.95
10,26,京 都 府,Kyoto-fu,2019,1.3.1 Ratio public senior HS,61
11,26,京 都 府,Kyoto-fu,2019,1.3.2 Ratio public kindergarten,24.4
12,26,京 都 府,Kyoto-fu,2019,1.3.3 Ratio public day nurse.,NA
13,26,京 都 府,Kyoto-fu,2019,2.1.1 ES female teachers ratio,62.8
14,26,京 都 府,Kyoto-fu,2019,2.1.2 JHS female teachers ratio,42.9
15,26,京 都 府,Kyoto-fu,2019,3.1.1 ES pupils per teacher,14.74
16,26,京 都 府,Kyoto-fu,2019,3.1.2 JHS students per teacher,12.75
17,26,京 都 府,Kyoto-fu,2019,3.1.3 SHS students per teacher,13.09
18,26,京 都 府,Kyoto-fu,2019,3.1.4 Kindergarten pupils p.t.,10.38
19,26,京 都 府,Kyoto-fu,2019,3.1.5 Day nursery pupils (p.n.),NA
20,26,京 都 府,Kyoto-fu,2019,3.2.1 Ratio of public SHS  ,53.9
21,26,京 都 府,Kyoto-fu,2019,3.2.2 Public kinderga. ratio,12.8
22,26,京 都 府,Kyoto-fu,2019,3.2.3 Public day nurse. ratio,NA
23,26,京 都 府,Kyoto-fu,2019,3.3.1 ES pupils ,23.3
24,26,京 都 府,Kyoto-fu,2019,3.3.2 JHS students,27.8
25,26,京 都 府,Kyoto-fu,2019,4.1.1 Junior colleges ,0.43
26,26,京 都 府,Kyoto-fu,2019,4.1.2 Colleges and universities,1.32
27,26,京 都 府,Kyoto-fu,2019,4.2.1 Junior entrance cap. ind.,165.2
28,26,京 都 府,Kyoto-fu,2019,4.2.2 Uni. entrance cap. ind.,240.1
29,26,京 都 府,Kyoto-fu,2019,4.3.1 Nat. colle. stud. ratio,12.1
30,26,京 都 府,Kyoto-fu,2019,4.3.2 Pub. colle. stud. ratio,3
31,26,京 都 府,Kyoto-fu,2019,4.3.3 Priv. colle. stud. ratio,85
32,26,京 都 府,Kyoto-fu,2019,5.1.1 Speciality schools ,2.4
33,26,京 都 府,Kyoto-fu,2019,5.1.2 Miscellaneous schools,2.01
34,26,京 都 府,Kyoto-fu,2019,5.2.1 Students Specia. Schools,6.15
35,26,京 都 府,Kyoto-fu,2019,5.2.2 Students Misc. Schools,1.91
36,26,京 都 府,Kyoto-fu,2019,6.1.1 Ed. Diff. Rate Kind.,NA
37,26,京 都 府,Kyoto-fu,2019,6.1.2 Ed. Diff. Rate Nurs.,NA
38,26,京 都 府,Kyoto-fu,2019,6.2.1 Nurse. working rate ,NA
39,26,京 都 府,Kyoto-fu,2019,6.3.1 ES absentees ratio,NA
40,26,京 都 府,Kyoto-fu,2019,6.3.2 JHS absentees ratio,NA
41,26,京 都 府,Kyoto-fu,2019,6.3.3 ES absentees ratio dis.,NA
42,26,京 都 府,Kyoto-fu,2019,6.3.4 JHS absentees ratio dis.,NA
43,26,京 都 府,Kyoto-fu,2019,6.3.5 ES absentees ratio ref.,NA
44,26,京 都 府,Kyoto-fu,2019,6.3.6 JSH absentees ratio ref.,NA
45,26,京 都 府,Kyoto-fu,2019,6.4.1 JHS Grads to Further Ed.,NA
46,26,京 都 府,Kyoto-fu,2019,6.4.2 SHS Grads to Further Ed.,NA
47,26,京 都 府,Kyoto-fu,2019,6.5.1 HS Grads to Uni same pref,50.8
48,26,京 都 府,Kyoto-fu,2019,6.6.1 Ratio Elem-Jr High Grads,NA
49,26,京 都 府,Kyoto-fu,2019,6.6.2 Ratio SHS Completers,NA
50,26,京 都 府,Kyoto-fu,2019,6.6.3 Ratio JC Completers,NA
51,26,京 都 府,Kyoto-fu,2019,6.6.4 College-Uni comple. ratio,NA
52,26,京 都 府,Kyoto-fu,2019,7.1.1 ES ed exp,958748
53,26,京 都 府,Kyoto-fu,2019,7.1.2 Junior HS ed exp,1111298
54,26,京 都 府,Kyoto-fu,2019,7.1.3 HS educ exp,1549820
55,26,京 都 府,Kyoto-fu,2019,7.1.4 Kindergarten ed exp,NA
56,26,京 都 府,Kyoto-fu,2019,7.1.5 Auth. childcenters exp,1219759
1,26,京 都 府,Kyoto-fu,2020,1.1.1 Elementary schools ,304.6
2,26,京 都 府,Kyoto-fu,2020,1.1.2 Junior high schools ,294
3,26,京 都 府,Kyoto-fu,2020,1.1.3 Senior high schools,164.6
4,26,京 都 府,Kyoto-fu,2020,1.1.4 Kindergartens ,347.3
5,26,京 都 府,Kyoto-fu,2020,1.1.5 Day nurseries ,474.6
6,26,京 都 府,Kyoto-fu,2020,1.1.6 Authorized child centers ,120.5
7,26,京 都 府,Kyoto-fu,2020,1.2.1 Elementary schools area,31.51
8,26,京 都 府,Kyoto-fu,2020,1.2.2 Junior HS area,16.14
9,26,京 都 府,Kyoto-fu,2020,1.2.3 Senior HS area,9.34
10,26,京 都 府,Kyoto-fu,2020,1.3.1 Ratio public senior HS,62.7
11,26,京 都 府,Kyoto-fu,2020,1.3.2 Ratio public kindergarten,23.9
12,26,京 都 府,Kyoto-fu,2020,1.3.3 Ratio public day nurse.,28.1
13,26,京 都 府,Kyoto-fu,2020,2.1.1 ES female teachers ratio,63.2
14,26,京 都 府,Kyoto-fu,2020,2.1.2 JHS female teachers ratio,42.7
15,26,京 都 府,Kyoto-fu,2020,3.1.1 ES pupils per teacher,14.5
16,26,京 都 府,Kyoto-fu,2020,3.1.2 JHS students per teacher,12.58
17,26,京 都 府,Kyoto-fu,2020,3.1.3 SHS students per teacher,12.99
18,26,京 都 府,Kyoto-fu,2020,3.1.4 Kindergarten pupils p.t.,10.02
19,26,京 都 府,Kyoto-fu,2020,3.1.5 Day nursery pupils (p.n.),7.99
20,26,京 都 府,Kyoto-fu,2020,3.2.1 Ratio of public SHS  ,52.8
21,26,京 都 府,Kyoto-fu,2020,3.2.2 Public kinderga. ratio,23.2
22,26,京 都 府,Kyoto-fu,2020,3.2.3 Public day nurse. ratio,23.2
23,26,京 都 府,Kyoto-fu,2020,3.3.1 ES pupils ,27.7
24,26,京 都 府,Kyoto-fu,2020,3.3.2 JHS students,27.7
25,26,京 都 府,Kyoto-fu,2020,4.1.1 Junior colleges ,0.43
26,26,京 都 府,Kyoto-fu,2020,4.1.2 Colleges and universities,1.32
27,26,京 都 府,Kyoto-fu,2020,4.2.1 Junior entrance cap. ind.,166.2
28,26,京 都 府,Kyoto-fu,2020,4.2.2 Uni. entrance cap. ind.,243.5
29,26,京 都 府,Kyoto-fu,2020,4.3.1 Nat. colle. stud. ratio,11.9
30,26,京 都 府,Kyoto-fu,2020,4.3.2 Pub. colle. stud. ratio,3.1
31,26,京 都 府,Kyoto-fu,2020,4.3.3 Priv. colle. stud. ratio,85
32,26,京 都 府,Kyoto-fu,2020,5.1.1 Speciality schools ,2.4
33,26,京 都 府,Kyoto-fu,2020,5.1.2 Miscellaneous schools,2.02
34,26,京 都 府,Kyoto-fu,2020,5.2.1 Students Specia. Schools,6.23
35,26,京 都 府,Kyoto-fu,2020,5.2.2 Students Misc. Schools,1.73
36,26,京 都 府,Kyoto-fu,2020,6.1.1 Ed. Diff. Rate Kind.,40.2
37,26,京 都 府,Kyoto-fu,2020,6.1.2 Ed. Diff. Rate Nurs.,56
38,26,京 都 府,Kyoto-fu,2020,6.2.1 Nurse. working rate ,92.2
39,26,京 都 府,Kyoto-fu,2020,6.3.1 ES absentees ratio,19.69
40,26,京 都 府,Kyoto-fu,2020,6.3.2 JHS absentees ratio,55.88
41,26,京 都 府,Kyoto-fu,2020,6.3.3 ES absentees ratio dis.,2.6
42,26,京 都 府,Kyoto-fu,2020,6.3.4 JHS absentees ratio dis.,9
43,26,京 都 府,Kyoto-fu,2020,6.3.5 ES absentees ratio ref.,9.86
44,26,京 都 府,Kyoto-fu,2020,6.3.6 JSH absentees ratio ref.,39.88
45,26,京 都 府,Kyoto-fu,2020,6.4.1 JHS Grads to Further Ed.,95.7
46,26,京 都 府,Kyoto-fu,2020,6.4.2 SHS Grads to Further Ed.,69.8
47,26,京 都 府,Kyoto-fu,2020,6.5.1 HS Grads to Uni same pref,50.7
48,26,京 都 府,Kyoto-fu,2020,6.6.1 Ratio Elem-Jr High Grads,9.7
49,26,京 都 府,Kyoto-fu,2020,6.6.2 Ratio SHS Completers,32.9
50,26,京 都 府,Kyoto-fu,2020,6.6.3 Ratio JC Completers,13.3
51,26,京 都 府,Kyoto-fu,2020,6.6.4 College-Uni comple. ratio,24
53,26,京 都 府,Kyoto-fu,2020,7.1.2 Junior HS ed exp,1179755
54,26,京 都 府,Kyoto-fu,2020,7.1.3 HS educ exp,1650951
55,26,京 都 府,Kyoto-fu,2020,7.1.4 Kindergarten ed exp,1112572
56,26,京 都 府,Kyoto-fu,2020,7.1.5 Auth. childcenters exp,1489729
1,26,京 都 府,Kyoto-fu,2021,1.1.1 Elementary schools ,302.1
2,26,京 都 府,Kyoto-fu,2021,1.1.2 Junior high schools ,292.4
3,26,京 都 府,Kyoto-fu,2021,1.1.3 Senior high schools,166.1
4,26,京 都 府,Kyoto-fu,2021,1.1.4 Kindergartens ,345.6
6,26,京 都 府,Kyoto-fu,2021,1.1.6 Authorized child centers ,132.7
7,26,京 都 府,Kyoto-fu,2021,1.2.1 Elementary schools area,31.26
8,26,京 都 府,Kyoto-fu,2021,1.2.2 Junior HS area,16.05
9,26,京 都 府,Kyoto-fu,2021,1.2.3 Senior HS area,9.43
10,26,京 都 府,Kyoto-fu,2021,1.3.1 Ratio public senior HS,63.1
11,26,京 都 府,Kyoto-fu,2021,1.3.2 Ratio public kindergarten,24
13,26,京 都 府,Kyoto-fu,2021,2.1.1 ES female teachers ratio,63.3
14,26,京 都 府,Kyoto-fu,2021,2.1.2 JHS female teachers ratio,42.9
15,26,京 都 府,Kyoto-fu,2021,3.1.1 ES pupils per teacher,14.24
16,26,京 都 府,Kyoto-fu,2021,3.1.2 JHS students per teacher,12.59
17,26,京 都 府,Kyoto-fu,2021,3.1.3 SHS students per teacher,12.68
18,26,京 都 府,Kyoto-fu,2021,3.1.4 Kindergarten pupils p.t.,9.54
20,26,京 都 府,Kyoto-fu,2021,3.2.1 Ratio of public SHS  ,51.6
21,26,京 都 府,Kyoto-fu,2021,3.2.2 Public kinderga. ratio,22.9
22,26,京 都 府,Kyoto-fu,2021,3.2.3 Public day nurse. ratio,22.9
23,26,京 都 府,Kyoto-fu,2021,3.3.1 ES pupils ,27.6
24,26,京 都 府,Kyoto-fu,2021,3.3.2 JHS students,27.6
25,26,京 都 府,Kyoto-fu,2021,4.1.1 Junior colleges ,0.39
26,26,京 都 府,Kyoto-fu,2021,4.1.2 Colleges and universities,1.33
27,26,京 都 府,Kyoto-fu,2021,4.2.1 Junior entrance cap. ind.,158.6
28,26,京 都 府,Kyoto-fu,2021,4.2.2 Uni. entrance cap. ind.,242.7
29,26,京 都 府,Kyoto-fu,2021,4.3.1 Nat. colle. stud. ratio,11.8
30,26,京 都 府,Kyoto-fu,2021,4.3.2 Pub. colle. stud. ratio,3.1
31,26,京 都 府,Kyoto-fu,2021,4.3.3 Priv. colle. stud. ratio,85.1
32,26,京 都 府,Kyoto-fu,2021,5.1.1 Speciality schools ,2.38
33,26,京 都 府,Kyoto-fu,2021,5.1.2 Miscellaneous schools,2.07
34,26,京 都 府,Kyoto-fu,2021,5.2.1 Students Specia. Schools,6.34
35,26,京 都 府,Kyoto-fu,2021,5.2.2 Students Misc. Schools,1.73
39,26,京 都 府,Kyoto-fu,2021,6.3.1 ES absentees ratio,26.64
40,26,京 都 府,Kyoto-fu,2021,6.3.2 JHS absentees ratio,70.58
41,26,京 都 府,Kyoto-fu,2021,6.3.3 ES absentees ratio dis.,3.2
42,26,京 都 府,Kyoto-fu,2021,6.3.4 JHS absentees ratio dis.,12.3
43,26,京 都 府,Kyoto-fu,2021,6.3.5 ES absentees ratio ref.,12.66
44,26,京 都 府,Kyoto-fu,2021,6.3.6 JSH absentees ratio ref.,45.21
45,26,京 都 府,Kyoto-fu,2021,6.4.1 JHS Grads to Further Ed.,94.8
46,26,京 都 府,Kyoto-fu,2021,6.4.2 SHS Grads to Further Ed.,71.3
47,26,京 都 府,Kyoto-fu,2021,6.5.1 HS Grads to Uni same pref,52.2
1,26,京 都 府,Kyoto-fu,2022,1.1.1 Elementary schools ,299.6
2,26,京 都 府,Kyoto-fu,2022,1.1.2 Junior high schools ,292.4
3,26,京 都 府,Kyoto-fu,2022,1.1.3 Senior high schools,161.6
4,26,京 都 府,Kyoto-fu,2022,1.1.4 Kindergartens ,342.1
6,26,京 都 府,Kyoto-fu,2022,1.1.6 Authorized child centers ,144.8
7,26,京 都 府,Kyoto-fu,2022,1.2.1 Elementary schools area,31
8,26,京 都 府,Kyoto-fu,2022,1.2.2 Junior HS area,16.05
9,26,京 都 府,Kyoto-fu,2022,1.2.3 Senior HS area,9.17
10,26,京 都 府,Kyoto-fu,2022,1.3.1 Ratio public senior HS,62
11,26,京 都 府,Kyoto-fu,2022,1.3.2 Ratio public kindergarten,23.7
13,26,京 都 府,Kyoto-fu,2022,2.1.1 ES female teachers ratio,63.3
14,26,京 都 府,Kyoto-fu,2022,2.1.2 JHS female teachers ratio,43.7
15,26,京 都 府,Kyoto-fu,2022,3.1.1 ES pupils per teacher,14.03
16,26,京 都 府,Kyoto-fu,2022,3.1.2 JHS students per teacher,12.53
17,26,京 都 府,Kyoto-fu,2022,3.1.3 SHS students per teacher,12.69
18,26,京 都 府,Kyoto-fu,2022,3.1.4 Kindergarten pupils p.t.,9.14
20,26,京 都 府,Kyoto-fu,2022,3.2.1 Ratio of public SHS  ,51.5
21,26,京 都 府,Kyoto-fu,2022,3.2.2 Public kinderga. ratio,10.6
23,26,京 都 府,Kyoto-fu,2022,3.3.1 ES pupils ,22.6
24,26,京 都 府,Kyoto-fu,2022,3.3.2 JHS students,27.4
25,26,京 都 府,Kyoto-fu,2022,4.1.1 Junior colleges ,0.35
26,26,京 都 府,Kyoto-fu,2022,4.1.2 Colleges and universities,1.33
27,26,京 都 府,Kyoto-fu,2022,4.2.1 Junior entrance cap. ind.,163.3
28,26,京 都 府,Kyoto-fu,2022,4.2.2 Uni. entrance cap. ind.,244.2
29,26,京 都 府,Kyoto-fu,2022,4.3.1 Nat. colle. stud. ratio,11.5
30,26,京 都 府,Kyoto-fu,2022,4.3.2 Pub. colle. stud. ratio,3.2
31,26,京 都 府,Kyoto-fu,2022,4.3.3 Priv. colle. stud. ratio,85.3
32,26,京 都 府,Kyoto-fu,2022,5.1.1 Speciality schools ,2.43
33,26,京 都 府,Kyoto-fu,2022,5.1.2 Miscellaneous schools,2.08
34,26,京 都 府,Kyoto-fu,2022,5.2.1 Students Specia. Schools,6.18
35,26,京 都 府,Kyoto-fu,2022,5.2.2 Students Misc. Schools,1.89
47,26,京 都 府,Kyoto-fu,2022,6.5.1 HS Grads to Uni same pref,52.6
48,27,大 阪 府,Osaka-fu,2000,6.6.1 Ratio Elem-Jr High Grads,20.2
49,27,大 阪 府,Osaka-fu,2000,6.6.2 Ratio SHS Completers,45.7
50,27,大 阪 府,Osaka-fu,2000,6.6.3 Ratio JC Completers,12.6
51,27,大 阪 府,Osaka-fu,2000,6.6.4 College-Uni comple. ratio,15.6
52,27,大 阪 府,Osaka-fu,2000,7.1.1 ES ed exp,919665
53,27,大 阪 府,Osaka-fu,2000,7.1.2 Junior HS ed exp,1012992
54,27,大 阪 府,Osaka-fu,2000,7.1.3 HS educ exp,1049105
55,27,大 阪 府,Osaka-fu,2000,7.1.4 Kindergarten ed exp,794929
48,27,大 阪 府,Osaka-fu,2001,6.6.1 Ratio Elem-Jr High Grads,NA
49,27,大 阪 府,Osaka-fu,2001,6.6.2 Ratio SHS Completers,NA
50,27,大 阪 府,Osaka-fu,2001,6.6.3 Ratio JC Completers,NA
51,27,大 阪 府,Osaka-fu,2001,6.6.4 College-Uni comple. ratio,NA
52,27,大 阪 府,Osaka-fu,2001,7.1.1 ES ed exp,NA
53,27,大 阪 府,Osaka-fu,2001,7.1.2 Junior HS ed exp,NA
54,27,大 阪 府,Osaka-fu,2001,7.1.3 HS educ exp,NA
55,27,大 阪 府,Osaka-fu,2001,7.1.4 Kindergarten ed exp,NA
